iteration,param_1,param_2,param_3,param_4,param_5,param_6,param_7
45,113.07230453602178,140.82499135936976,0.0,74.8198907368707,67.26131268202276,21.54577137643403,15.616412746545826
46,103.04184611530754,59.249395406804005,0.0,74.41661321520152,52.87372482800723,24.49274693261694,30.36426615415064
47,115.85945899472824,67.77525199245214,0.0,38.39076011767477,69.12562119435034,24.980047106865978,19.703119214348625
48,125.6036651820214,104.96617962181251,0.0,42.449396184382714,54.82461119397628,17.205842749725264,25.727152477639148
49,72.7478499332499,124.57127252341537,0.0,61.61278059977726,60.761695489948465,17.41984085122514,22.735935697232815
50,57.03197540730327,92.4880489327788,0.0,52.08052003715429,64.7795796544139,36.52459003242849,13.262118686293336
51,85.04219515273921,136.73394062664852,0.0,56.431148357185116,47.79147043304421,17.970305915079674,14.468372425951031
52,66.30753022868737,66.19932982566496,0.0,60.990834064886144,54.08333761069946,33.67148859548206,15.257130789376422
53,64.41413888884817,94.89730825931791,0.0,30.124039798133666,31.723152993634297,34.42607489020512,33.80458771187443
54,93.87484346972279,117.01377190205757,0.0,30.174894894175413,73.77328665860787,23.1613809611938,32.484245711802785
55,121.18193038217751,110.19889218670356,0.0,53.726142121834556,59.87776687850681,16.431253338428377,31.652606412491984
56,132.28162593202174,69.51721856000265,0.0,40.51899170174164,54.755715634972134,19.46389633125275,32.573237976370976
57,119.05804001931202,141.36257364308773,0.0,57.04543732284692,58.780823692405136,27.7319485548463,19.69999340495531
58,110.42415257730221,51.19248223053264,0.0,49.23849626264583,72.8122133869808,25.525871437727133,24.948748478857645
59,101.76727786624109,59.92826014863583,0.0,72.22440243710811,37.67014540531953,29.7258829196279,28.567070598407252
60,130.53510872587825,141.53613043754882,0.0,50.76870567755356,48.58451212372804,27.036827873689745,28.759403874008747
61,64.86489059480023,110.05538684802123,0.0,49.88302690056516,56.39624989617633,13.783444306629333,32.818359280087265
62,107.33316245705863,119.41605347533653,0.0,37.029515008355304,47.950110883553144,31.07561772681541,35.195879434402244
63,138.06168064781735,85.72639506754571,0.0,57.79859963277643,53.39032163232594,25.52269879060217,18.38178898315556
64,120.98994707832998,130.40316909070228,0.0,52.68195382767047,46.58899443857479,31.423438642674483,13.755813271291558
65,81.18997539374625,88.30147850853916,0.0,52.723193653794155,35.60764446930198,17.185884658138114,28.885742137553216
66,110.72968432717263,139.46130447151347,0.0,29.81356260512304,52.61095506606133,20.976282651180536,22.291653750367704
67,135.37882570985124,122.78980069641025,0.0,52.48089997921838,59.61217994653466,21.53133800865115,25.404089740566814
68,130.4004465147609,105.76661556320093,0.0,59.38210843629881,50.34359294671704,30.34510952723514,13.605788735629524
69,147.86981057336325,89.44746226180278,0.0,74.99293760683202,50.40923134501889,35.055794043319274,36.14565785168766
70,89.31988956239454,130.81418661316468,0.0,44.71239157978288,59.782749775168334,13.342114304401633,35.71431681622702
71,100.52838323385068,91.95970179631703,0.0,42.10451280167151,61.810033989092304,14.769396679836166,31.65677598846756
72,107.8858485651922,134.22199514436986,0.0,42.739114794064726,58.214331967982915,31.074260288871198,29.602039340870018
73,94.3423397481989,128.51016885001746,0.0,62.94859389346339,52.76814892452626,30.719990240098845,36.74787123841211
74,134.7540404912576,75.84681772501666,0.0,50.80215848619294,45.6508708355198,34.97627355336925,21.32844211585838
75,77.32432132690849,84.89304487579503,0.0,36.201572580268625,62.792825238070215,17.399123389305203,26.723998733656295
76,109.23860705607456,90.47280729005624,0.0,28.673073466539673,51.62208606853718,31.119813549482156,19.288127853062427
77,119.64459877391864,129.39758581868895,0.0,55.64705006972215,36.60547505697697,37.018456420201694,29.26307785240748
78,97.09843684140087,99.0099288839534,0.0,59.638309291572725,30.623215960801435,21.942311871519568,27.294425598350657
79,74.15221601913142,129.46244824970987,0.0,67.78447225704758,37.78511674930036,25.467229163111803,27.522380132462885
80,125.18531440372035,139.93475454008274,0.0,47.44227145153928,46.843044601257375,34.36387261123966,21.618337546360603
81,94.09698775615489,60.69043572652778,0.0,44.517087605515,39.62154580843581,34.21451183530168,19.590924815147
82,65.24833784730322,125.35655893748927,0.0,30.798979763702107,31.548766406672176,29.492635610806257,31.975094708822827
83,66.14179327450552,128.38451683587806,0.0,52.45077857693568,64.04644909532632,23.401087366131012,15.00232329130568
84,62.99616633154144,63.40977337840451,0.0,39.47965611633353,38.327154817760736,17.19309393205065,28.32568787437101
85,134.83469403615865,114.23819672077036,0.0,29.4712328083584,67.33550988749066,33.83093111801105,36.65971620496099
86,62.12467738763245,114.21949938760328,0.0,71.25211250244317,74.4925230779444,20.23252741109246,35.52862662326286
87,113.39561453535762,74.38026383759461,0.0,70.28632190305358,42.70260238315763,22.926844457319692,32.49599043302162
88,112.49141321391076,116.32521987033297,0.0,26.769984169985168,33.91631300519848,36.09814156612651,20.175832346232234
89,144.69131038080357,84.5084236579702,0.0,64.975253952203,67.11599927595445,23.884995966050308,29.38739893211314
90,92.63319216268826,126.80825415061872,0.0,63.127338337019246,41.6015234997564,17.152123875239052,27.856317549165066
91,143.321188851701,136.78899613330228,0.0,53.56190358702708,41.88963302265148,31.16231267398635,15.813405570372495
92,76.17567201703663,60.73240854651426,0.0,58.457211756454406,56.131301713168554,20.602624963650175,37.44901771808104
93,148.65338718068728,136.21524022702155,0.0,26.37778701755224,69.98678542277638,26.005066919024657,27.579717742412292
94,139.59542794991054,113.44886730722301,0.0,30.27798360565374,36.714345216611946,36.12137791952613,17.844662547047065
95,84.61490870046143,58.4366069632263,0.0,70.27111778232089,52.09568623565273,37.29650124131154,26.567720557130524
96,111.75716724827858,113.11551539181264,0.0,52.630592269466305,70.36011137227476,21.013929294357443,32.80973006190161
97,67.39628901173391,72.65138400704521,0.0,49.53883576369729,42.74864670129217,16.322690361950386,32.81639362144196
98,83.67349111746043,147.98776052176777,0.0,42.0094940033466,58.7636467239562,32.99503015491456,16.840116139531087
99,114.0802041030066,94.4647822314668,0.0,55.368643807780096,48.7284464608884,18.736165900245975,31.864528615738298
100,56.89366545747765,80.08256576193364,0.0,45.519092005157276,26.707521637859056,32.1730909524571,28.024181015307033
101,62.27126250269186,132.7983328589927,0.0,70.78181313172922,55.290914811166644,28.478673305987574,35.00509494044385
102,128.1061507471397,140.88599551745017,0.0,28.110909688076212,25.37761176318342,22.777756921637938,31.93410169700648
103,123.02251481115569,80.03324304178227,0.0,28.91393768560372,43.13925716198474,17.028601911247392,26.720255491061994
104,97.60116050475264,139.25158608342034,0.0,37.47307828357092,56.153272666807574,30.917940647741958,36.53626624214744
105,99.49138176001817,112.41307068975853,0.0,55.36603645481151,54.48899468171573,30.562717744477958,15.266170608996399
106,58.78084529802423,71.40970816462402,0.0,65.41902151229297,64.87585973468059,13.51866563286289,24.10140735728447
107,148.04748254032646,116.3495772116671,0.0,59.05266180110987,61.95176022072262,15.909665116071107,36.216153473782484
108,113.98503158297429,127.65963118722068,0.0,47.88004446679297,70.54707246612676,17.6376739095158,36.29787469688681
109,129.0645107451499,144.5571669408746,0.0,63.20485357820922,59.623817191681596,33.52956361715129,33.43459319011276
110,117.92085859129129,83.6952874749175,0.0,30.946306837228505,65.4419768057123,35.25246153242206,16.106730754506266
111,70.03550812143949,81.90132848403321,0.0,57.03329302784839,72.64713534424106,37.35340631569541,34.05131079911281
112,125.92144331254764,106.93626358390243,0.0,42.291857423921606,57.27098054692002,15.16647360622805,31.23786647620377
113,124.82574842037496,116.3014051184466,0.0,65.53876362913749,31.8135751931366,19.459560902842565,24.94615549518362
114,71.80780499601413,66.0223536191318,0.0,50.2409027197358,37.23326501080317,24.860065740013194,18.802907563187627
115,134.6375817925671,129.19650831003565,0.0,54.06919569594035,40.2670758725986,35.69590971229697,18.498018444800785
116,101.13125155844243,66.5145416061892,0.0,45.7857103712561,29.314445554325253,18.950293801640473,18.126350626606243
117,51.01732338461642,107.912666302553,0.0,28.63251581115937,59.99956688348236,16.92220892777198,36.36378304937703
118,67.99111649264191,141.2495184658896,0.0,73.78650753226881,66.56907010740397,33.310725013457606,34.2251150315853
119,110.30377617314345,147.33793229683582,0.0,39.37441899718169,64.2342757843181,15.516359931365312,26.545794996850304
120,79.75699604489229,55.6079554330995,0.0,57.62809155444357,69.00888206416842,33.89939609687359,13.93998260133256
