iteration,param_1,param_2,param_3,param_4,param_5,param_6,param_7
70,118.11053888017517,129.3848523166854,0.0,67.89868699309216,62.3131683169516,24.06984630167672,28.914486060500412
71,136.7654463978757,67.43405240995095,0.0,74.88829383142846,51.59052342181229,30.448306158190906,23.411482091122767
72,99.44637005524234,50.77970843552945,0.0,26.58503017740717,61.67299060365357,16.41170595792178,36.694085261982146
73,135.2909180518659,94.14684499455817,0.0,40.41928884880052,25.838997171407225,33.1890772287172,23.868407619173293
74,98.82143350942538,83.96782422667754,0.0,69.47892972042601,35.78360754438199,36.641085990362484,29.174096532693746
75,149.89271942431458,89.83637806548151,0.0,45.27117472746678,31.846777220819444,28.047586814589597,20.202611564659893
76,50.70756944692458,80.08090401586091,0.0,30.429373742863746,57.84950793949554,31.177298149082016,33.68415732545448
77,71.4881869832075,142.2236360644907,0.0,55.616485112524416,38.40213884968182,26.110345576655124,16.86978257394045
78,101.51084250407835,79.92919741759192,0.0,69.27499928347677,46.20092398248392,18.744609504286725,27.910972843753846
79,105.62966587066423,72.115494690917,0.0,73.396812132765,33.842875913094346,32.50517883795485,30.53378283658159
80,115.02753960158239,99.73797707742465,0.0,56.9650933344209,70.17350020667845,14.91007885667393,27.636552264325164
81,68.42364051591547,90.04324867882288,0.0,31.342970836554045,26.022352206227637,21.368291165134348,33.552954272061875
82,83.59998724552533,82.69312071102667,0.0,47.70441685598268,35.93711959505861,19.703957053406562,29.061742868324448
83,123.25181935009991,83.20916191282835,0.0,44.067987001673565,65.48185116215038,34.27805308607689,15.729625272371903
84,122.20166314874818,85.32483783455669,0.0,40.63370135634719,68.91433591042968,28.020727917156606,13.334758660727921
85,125.00679082117554,141.55288510946593,0.0,45.90797903617798,72.65123459471732,19.133869713355875,35.30667902500287
86,72.7940235171837,140.5068610602636,0.0,35.71235594289705,27.82837797170073,22.1709449815851,17.125280578611164
87,132.2029562235206,68.14347934990491,0.0,33.984576503116706,51.39136154263249,28.046995365376493,33.18300592044976
88,54.967053321889495,80.76150428249333,0.0,35.82394895641699,40.246546638197906,29.84086701639636,21.73142035528138
89,136.94015537829475,143.09804226751638,0.0,30.44017664235722,34.05096800952284,36.73606227951412,25.093103077238794
90,125.25812542776285,87.96446298580717,0.0,37.25967201012705,59.053494748883814,15.068789266246075,24.095325812268406
91,125.34547074588826,84.8184936138012,0.0,33.055756611125155,68.78558661199581,36.74615819607779,13.960349161593546
92,61.541689033406065,92.77477467672476,0.0,63.45362947002571,66.38032307489333,16.300061888003388,13.966755224316351
93,85.5482344035772,80.05978975791106,0.0,74.30857485509434,47.2296914837084,21.057277852950477,29.137524989266584
94,70.38732419002898,79.72659007286558,0.0,60.15990166976628,68.64898248761568,21.126729562010883,25.510295025320506
95,134.96789040783028,115.61375504258811,0.0,36.54380157878771,74.54724083555688,24.561490193088286,14.030057904311178
96,116.48805173397847,54.194719390159975,0.0,49.9749312997431,27.461920026160037,20.360750820341416,24.797467318093585
97,67.01541219876518,137.94347267327552,0.0,64.07234399700657,32.51938088165602,17.92786085942262,37.00133413794203
98,95.59970616941222,83.30371780653637,0.0,33.76170253464103,46.15980147532079,19.306529025391974,35.66345773285473
99,148.80435601725742,80.98454685389851,0.0,26.405647058340275,40.203948762836376,25.29465163347918,26.259970841762836
100,93.97766028603652,118.16909948138203,0.0,52.6258784206629,29.48695935830307,27.53826688852414,16.51083027585365
101,84.35853081717833,103.54001647656976,0.0,53.161454753751734,42.60105590728426,22.509883822041548,34.350478463189056
102,52.32398382878901,101.728809413195,0.0,59.25265179794537,62.12076145172421,31.862195665076005,27.7529645770954
103,113.94785808272805,77.63460241073965,0.0,34.89331726101438,70.3339604809073,24.67659655034386,32.92900982149165
104,138.28902665462525,62.20079320960754,0.0,27.73916103465072,31.383418145244967,30.14362099377703,35.57777625235337
105,112.23321561431034,128.73692115872782,0.0,71.67897423318645,32.051823086466584,30.465044503781126,30.559249202937316
106,121.92045179192847,87.68119317209188,0.0,30.393031300077478,49.00482120745966,19.66496931619684,28.17429147997264
107,148.58566667174838,80.20369291282722,0.0,37.56721652527944,67.8744627270454,28.520967388956684,32.870092683225415
108,148.33632118567314,126.56742225111151,0.0,54.359616251063514,71.24386527689059,19.856783469108763,15.516742803986702
109,99.86866916702915,102.59044821988313,0.0,64.4833533509638,25.591864106939926,22.78540868442483,35.41568750629309
110,121.03342439074491,53.85430967846464,0.0,26.101177356828824,73.5003477923595,13.30421256478917,33.51633897539336
111,134.39184707337805,105.1349228045554,0.0,58.58681034450427,59.96822954662002,21.233632990756387,22.339394934955536
112,105.00267766671709,132.39252520690118,0.0,50.807789739677844,74.79598775994336,23.01867206720277,17.59007517133479
113,59.5115715429082,58.854023682982,0.0,62.843243298175885,26.310080033057243,26.53383266028794,18.799363307169664
114,82.27130170742647,145.55685533316347,0.0,61.57684996173876,74.37763363216662,23.321213550304563,15.168469156875766
115,86.74669283859258,55.51019404931192,0.0,34.69033169993455,43.43709158394377,33.229332358368424,22.215820758941867
116,114.0875523170681,94.24615054874079,0.0,33.256061473027955,45.24787280079206,34.88356826146942,18.49625391111521
117,62.34655349842296,129.0412968227748,0.0,28.498606972547748,49.98403907217334,14.27278339281543,26.624451415088163
118,94.39584583511065,124.25240504165988,0.0,69.10860294916625,42.62804357761682,14.284111896873828,34.61712540569497
119,54.174743355174336,55.73634610674697,0.0,27.667692644764152,46.92161061352918,34.25448076793747,26.29699374776932
120,109.63985317335805,89.4755466054749,0.0,29.77689186904749,25.51151980862074,35.63666203458658,16.166711492526918
