iteration,param_1,param_2,param_3,param_4,param_5,param_6,param_7
26,50.1107154361474,68.38310354720103,0.0,74.38724478080098,62.243176706120785,23.04237510820094,27.4726008825395
27,74.05601914757234,53.91530342135612,0.0,73.31736415701118,38.878767206650764,26.314279920132442,31.476074992001436
28,137.68257810222116,138.14783267850822,0.0,62.34053267871707,28.339495527577974,37.44668771010875,26.023548412318952
29,71.10407440770291,51.35346593186092,0.0,74.42200850613436,66.11248563936624,23.050294887351516,13.218809112675864
30,145.53976996674498,147.57833826739326,0.0,72.81607066736699,63.96773212245249,24.602007525918125,22.04094442465107
31,55.12275387671737,138.70840399369007,0.0,31.413631492558736,40.11928040975414,24.307563266868463,28.350004007127737
32,138.2692196725377,111.97763135840471,0.0,68.66756338921384,30.58832546065936,20.77048821864443,20.87035329003898
33,67.58599645779837,82.56322886186749,0.0,52.87479027632005,29.578416083561265,37.01897352821019,36.10416431647252
34,141.13506453547646,62.36349854813032,0.0,28.084967296585866,34.86174058614097,13.628068674839486,14.294779272077
35,93.79490537371316,140.55070214573882,0.0,56.77727748467625,72.77747098887627,17.024178197475564,30.234728122354493
36,77.28684002042363,122.28381802071566,0.0,46.39305545600864,40.9198478647219,32.35518264019302,20.632013568796058
37,60.65248411060061,144.24510004824634,0.0,49.54707105740194,27.22444279866657,33.62622755853367,30.30773406506013
38,122.44637235331903,122.87531916814149,0.0,32.62624738701292,42.678432411362785,16.160263890188634,15.49990686253207
39,91.91616208730032,87.7977296177397,0.0,45.09733594974499,53.286000254500074,29.329042140753554,18.412072816327843
40,127.52169626660026,68.29866646734334,0.0,62.06244171266998,31.79940156117393,17.243072281752593,34.66786998728113
41,79.60394177149418,126.87358607567086,0.0,39.00871126441234,49.7053039116839,35.156205883664896,15.879633673892398
42,88.70708665778261,82.41788155704367,0.0,64.5477330656563,25.781920700462692,20.91699018303757,22.423919596532482
43,139.43326815063023,86.48749719299887,0.0,66.92782929479084,50.42350372957478,29.153555580162294,30.90328834646316
44,62.73575409527162,117.78839540676651,0.0,40.05837766583634,44.37269955674245,32.835836249429335,23.718393847666512
45,148.48114017558106,140.78925405714645,0.0,63.31974645584984,47.789257278189424,27.60909043043352,20.093181373918704
46,118.68030546480017,116.98770350341776,0.0,58.0304481631831,58.02354309084805,31.43205825179485,25.469228250318853
47,94.60566143880017,132.21771550953108,0.0,39.099038044689635,26.37335201083479,25.011733527266365,13.579115720355523
48,98.7878138513397,71.13219677055011,0.0,68.98579497823815,63.57500038612838,33.48718012894548,16.578559523895695
49,71.1991278578157,149.57514572590412,0.0,30.947235812420587,47.8852665002406,13.761295891664865,16.154993049689246
50,133.87452959467763,59.349776943210784,0.0,25.281748022610195,58.270906930149515,24.738261064792955,27.42430347052156
51,51.56662406758008,66.8202061687878,0.0,35.01830924813401,25.477790691284618,27.951145025402596,29.000540879764102
52,69.27512398185411,90.92983238090467,0.0,63.32974950204373,69.84345389718649,29.817724518898352,15.11678149856949
53,137.23769662321345,87.95286826058913,0.0,63.606081773489166,46.35270393315942,21.47991665951058,26.03866604536763
54,123.71426611844667,118.79598010386907,0.0,52.55553588388728,36.777469771335255,30.947952572548786,31.68370599540784
55,104.95855623985628,62.37607142211071,0.0,50.786601124672835,59.58449513366468,18.376440152511382,28.168975637471107
56,115.2570244899334,116.39887091052765,0.0,57.48632468244299,30.30327449473413,16.67852429302982,27.5151222539176
57,87.12567173222527,69.05720373883726,0.0,74.75058785903941,74.01634168497489,28.239326210406603,36.68298169983044
58,138.71757769425102,56.334085891301136,0.0,64.46957349450737,63.72488985468432,23.85417179855836,25.152946511074127
59,115.34151778055333,115.25214858067852,0.0,60.39100643410813,61.708417190325214,32.242959010598526,36.06898296914222
60,62.13569364946415,86.45740369945769,0.0,66.2618032967381,68.79127027680032,16.61438867256633,14.332342669793405
61,128.37841521363046,135.71318367006475,0.0,49.37521298709962,46.289820774783344,19.040847105735704,16.923007850056422
62,126.32691528223587,147.33505194578598,0.0,56.99614966736852,59.84144364088364,25.006923396917237,13.80002553793737
63,122.17706965268951,51.536132279397364,0.0,66.62598608799199,73.35717486853261,16.728530271965624,17.82444154740817
64,147.89044030883417,111.45964774504078,0.0,40.51052081262088,74.90589196251499,32.45086140601068,14.37908597970389
65,87.4328615280332,121.98659219241694,0.0,47.34586191868672,58.05756796174506,28.75555688926666,25.71497873322887
66,76.2127315716621,82.56915968847662,0.0,54.10911121095021,31.17784309061735,31.904199835243112,24.7162874485296
67,140.4102464822923,69.52214193113016,0.0,47.9758936733173,54.3727306246808,24.570802107348868,34.63035699526262
68,122.42336885655571,124.43917450103336,0.0,27.62655240007868,35.81541017942356,28.79020814683303,25.91522228747567
69,88.33566843490618,76.97481524157189,0.0,31.63852457880757,67.39623396977301,29.085775499374595,32.65748819192055
70,88.91593440525747,81.2646629602638,0.0,68.79568338355068,70.0290014806783,22.5000903429663,34.56053521365822
71,72.714923437012,105.06977378362181,0.0,39.70774368244131,35.72320798956414,31.505384602726583,27.659457729127222
72,78.61988287227915,76.48051687626213,0.0,71.48681371191215,43.480547655952655,33.43259791913099,30.796385301427797
73,108.40984178974682,71.29188569785113,0.0,48.011291983817415,50.49682673927911,16.75253633604015,18.260535733713994
74,100.58876895027905,88.57949121762547,0.0,47.55523813811028,25.283909178500835,20.405486634009605,34.40507305782903
75,93.92246726511644,127.97335124085384,0.0,48.271087144738864,74.18310287538496,36.05159515205485,35.4403686364184
76,88.94463389515495,78.54903646290214,0.0,67.68235873101744,55.13230833938603,21.79101554417566,14.295895866323674
77,98.96363115140055,144.54985275916738,0.0,71.1458791802016,25.32290336188859,15.055628351186037,17.080321449346147
78,146.68830620723404,130.77609588592898,0.0,68.89144628869516,45.42043353888115,21.829114607610684,15.665242594192028
79,108.26119161265137,68.48851959433789,0.0,54.59843980639647,46.30056787859291,26.928966048671292,30.54498004662143
80,73.67926750291785,83.34972467548214,0.0,57.28437728339384,36.52162685983205,35.2686771757755,15.642649257582333
81,104.83381769053382,145.4288677668715,0.0,68.99866545269569,72.40680224748223,20.933237014934225,21.35580951731919
82,91.93978155778169,113.03006417390415,0.0,34.70549001645328,29.74250846535094,15.515907146731495,16.5049425877169
83,62.10380215620845,89.46120470657095,0.0,33.304670333815125,68.45456012018745,34.451348926272075,29.254092391565333
84,100.08563121078214,103.31386907625011,0.0,64.38437042963558,41.315644118548285,33.44936447691794,24.99211593106999
85,104.636352361146,112.31867421234583,0.0,65.83373664104435,25.272762127723002,25.370573743547077,32.79194274238345
86,71.25168040331012,97.51083541131014,0.0,48.01466354535292,44.77866919047054,23.374294664357755,36.45808666128169
87,139.72296083440602,51.00737529100364,0.0,39.99930176633986,62.409066040967566,21.729908646669223,21.877591343467117
88,134.4741445968319,69.11982644717422,0.0,55.62730168085756,73.29535873178352,13.994905613061354,34.212824621176374
89,115.47784390243581,111.789866833975,0.0,56.511012582724554,61.1369417609551,20.613748128227765,28.44848017065942
90,126.21660493551703,106.74266768334473,0.0,54.9104944526896,65.87241320715147,34.02373613080063,32.700338923061025
91,112.3320808088413,103.26130941668951,0.0,59.07850900255318,29.444228510675398,27.626946226359834,31.393649979646952
92,68.18675499419527,147.38286094906758,0.0,72.26413964055143,59.45589149282986,34.28698633763689,22.049325723789593
93,74.23595941628986,137.07761176058307,0.0,59.49190109996696,27.497470584778355,19.135512757311904,30.741695824151844
94,93.85502282439883,89.93481105212223,0.0,53.95516071160649,61.96045917430146,34.98606227023508,16.911312053960405
95,112.72186281746916,59.15338931345309,0.0,48.519364085187064,39.55483885530187,23.522330823233982,36.8643449072619
96,98.72378815968867,58.5576040600295,0.0,57.961233269092375,43.07730122222263,28.79770609814306,24.138810926834058
97,136.3312767043281,89.96192899442464,0.0,28.836818984093306,46.20877140674709,33.88821262944736,36.37368434473108
98,53.63770271979548,67.9185633359075,0.0,49.86075696816026,63.31778888651027,23.887740329944187,35.79676491636667
99,64.60208706997125,99.79805336335417,0.0,40.99910327527569,69.02261179618372,24.67184948762179,32.40299288813247
100,139.7833372106862,117.22804928924297,0.0,70.50452744591237,58.51883872801432,27.296576824558137,30.380552006942214
101,59.36580383476331,128.4606350880595,0.0,46.768635552093244,65.97323163383264,36.191275571698164,20.29806355276125
102,149.37618858179806,112.40502636048973,0.0,40.13002070349557,71.27141478386,16.521865945202734,20.73667806290742
103,55.87179200450881,56.71256424684608,0.0,28.80835062290199,58.46487153501781,30.37553124258872,26.415767302218583
104,81.05488232110206,146.46943893313292,0.0,32.219405847964964,70.85982704557968,29.613283352548354,13.153566005582828
105,129.7672691121071,140.21501031357082,0.0,46.16248488170161,66.10001712050362,19.02074312779108,30.442801865356238
106,85.85275456114098,106.0277932176739,0.0,39.45387020372783,62.64221041928402,25.322582513723457,19.093929136381565
107,85.32216390268303,96.24715540529769,0.0,39.40805460561843,33.57720634513973,34.686673465595284,31.817911991846902
108,97.28170105089045,114.34321514699465,0.0,70.90751197764442,33.072854345449365,26.14626848505034,13.015718242020698
109,131.5026522806927,138.60612894462983,0.0,52.55042225104833,64.68952439221434,15.53394082051732,14.714221524816084
110,127.87199347370279,132.37461832544275,0.0,61.89803337007651,50.41256688826836,31.252980324304918,29.230952020344166
111,138.92369480470194,129.41243898182876,0.0,63.77041367183504,39.75074191959705,16.631344583211174,36.383919963520796
112,113.48820435369018,74.64962559347971,0.0,48.577549626083474,50.47117672439617,34.94930470265833,32.57606537922411
113,129.42236085019752,102.17141946587299,0.0,29.748195818697283,36.35061299504944,34.274609542085635,15.278992105950016
114,87.03745249472583,133.38825174290463,0.0,46.67322319331495,69.24193518726976,20.100419832547708,17.250152493476733
115,133.7211996144236,61.76337143026473,0.0,31.931173265176742,37.64961681536563,23.603958734693904,30.562353337116736
116,71.33226329474002,86.35982008806158,0.0,34.14620290571669,62.5274488358385,18.762605263552818,24.03665434235673
117,101.95077047043155,73.80007613603564,0.0,61.89474762597988,40.88223967278913,36.94856298941945,37.38808916142613
118,75.6092477527944,55.78897075029079,0.0,58.42231573180793,50.56794543516049,21.979513580328653,18.579818624193784
119,80.89019767170306,50.16204787311096,0.0,53.661635923382335,71.22664038597574,36.05177564508535,15.350291039149896
120,72.53259316438866,138.11539430219602,0.0,62.68510009975263,61.09548194582361,23.722022451031314,26.44151424834094
